INCIDENT_DATE,REG,FLT,OPID,AIRPORT_ID
2015-05-21 14:15:00,N418SW,4466,SKW,KDTW
2015-05-21 14:27:00,,3190,ENY,KEVV
2015-05-21 15:10:00,N491HA,291,HAL,PHTO
2015-05-21 15:54:00,N830AE,3391,ENY,KCMH
2015-05-21 16:00:00,N210WN,4589,SWA,KCMH
2015-05-21 16:06:00,N963DN,171,DAL,KMSP
2015-05-21 16:43:00,,596,AAL,KSMF
2015-05-21 18:12:00,,108,SWA,KDEN
2015-05-21 20:04:00,,3749,FLG,KDTW
2015-05-21 20:14:00,N781CA,4443,SKW,KMKE
2015-05-21 21:38:00,N130SY,6503,SKW,KEUG
2015-05-21 22:55:00,N748FD,1286,FDX,KMEM
2015-05-21 23:59:00,N660CL,3071,ENY,KGRI
2015-05-22 00:00:00,,,,KPVD
2015-05-22 00:00:00,,,,KCOS
2015-05-22 00:00:00,N9240F,,BUS,KVRB
2015-05-22 00:00:00,,,,KORD
2015-05-22 00:00:00,,,,KORD
2015-05-22 00:00:00,,,,KLGB
2015-05-22 00:00:00,,,,KJAN
2015-05-22 00:00:00,,,,KIWA
2015-05-22 00:00:00,,,,KHVN
2015-05-22 00:00:00,,,,KDFW
2015-05-22 00:00:00,,,,KDTW
2015-05-22 00:00:00,,,,KDFW
2015-05-22 00:00:00,,,,KDTW
2015-05-22 00:00:00,,,,KSLC
2015-05-22 00:00:00,,,,KDEN
2015-05-22 00:00:00,,,,KSLC
2015-05-22 00:00:00,,,,KDFW
2015-05-22 00:00:00,,1793,AAL,KPIT
2015-05-22 00:00:00,,295,QXE,KEUG
2015-05-22 00:00:00,,1146,AAL,KDFW
2015-05-22 00:00:00,,914,JBU,KHPN
2015-05-22 00:25:00,N535UW,1704,AAL,KBDL
2015-05-22 02:25:00,N521SW,8700,SWA,KMCI
2015-05-22 06:16:00,,5617,SKW,KISN
2015-05-22 07:26:00,,6369,SKW,KTUS
2015-05-22 08:00:00,N466WN,4824,SWA,KSTL
2015-05-22 09:40:00,,,,KDFW
2015-05-22 10:10:00,N428WN,15,SWA,KDAL
2015-05-22 10:11:00,,15,SWA,KDAL
2015-05-22 10:36:00,,2262,AAL,KDFW
2015-05-22 11:48:00,,1141,AAL,KORD
2015-05-22 12:00:00,N306AS,723,ASA,KSEA
2015-05-22 12:18:00,N11526,4256,ASQ,KGRK
2015-05-22 12:50:00,,3795,FLG,KCVG
2015-05-22 13:01:00,N68880,,UAL,KIAD
2015-05-22 16:33:00,N992DL,2242,DAL,KDTW
2015-05-22 16:35:00,N839AW,2028,AAL,KCLT
2015-05-22 16:36:00,N400QX,2082,QXE,KPDX
2015-05-22 17:00:00,N270WN,266,SWA,KDAL
2015-05-22 17:13:00,,1991,SWA,KDEN
2015-05-22 17:56:00,N703JB,1729,JBU,KRSW
2015-05-22 19:20:00,N234NC,,BUS,KLWC
2015-05-22 19:52:00,N401NV,967,AAY,KPGD
2015-05-22 20:18:00,N494AA,1643,AAL,KMFE
2015-05-22 20:50:00,N160PB,6294,BUS,KSTL
2015-05-22 22:05:00,N351LG,,PHM,
2015-05-22 22:35:00,N959NN,1450,AAL,KDFW
2015-05-22 22:59:00,,7419,SKW,KABR
2015-05-23 00:00:00,,1844,SWA,KBWI
2015-05-23 00:00:00,,,,KMSY
2015-05-23 00:00:00,N358PH,3603,UCA,KCHO
2015-05-23 00:00:00,,,,KMSY
2015-05-23 00:00:00,,4897,PDT,KEWN
2015-05-23 00:00:00,,,,KDFW
2015-05-23 00:00:00,,,,KORD
2015-05-23 00:00:00,,,,KORD
2015-05-23 00:00:00,,,,KSRQ
2015-05-23 00:00:00,,,,KSMF
2015-05-23 00:00:00,,,,KSLC
2015-05-23 00:00:00,,,,KSLC
2015-05-23 00:00:00,,,,KSJC
2015-05-23 00:00:00,,,,KPIT
2015-05-23 00:00:00,,,,KPAE
2015-05-23 00:00:00,,,,KDFW
2015-05-23 00:00:00,,,,KORD
2015-05-23 00:00:00,,,,KCRP
2015-05-23 00:00:00,,,,KORD
2015-05-23 00:00:00,,,,KMAF
2015-05-23 00:00:00,,,,KGNV
2015-05-23 00:20:00,N973AN,1119,AAL,KBOS
2015-05-23 03:00:00,N216FR,1322,FFT,KORD
2015-05-23 04:45:00,N328UP,916,UPS,KSDF
2015-05-23 05:44:00,,852,AAL,KORD
2015-05-23 06:18:00,N365SW,2667,SWA,KPIT
2015-05-23 06:43:00,,3934,ASQ,KORD
2015-05-23 07:00:00,N508AE,,ENY,KXNA
2015-05-23 07:12:00,,3757,FLG,KDTW
2015-05-23 07:20:00,N925NN,299,AAL,KMIA
2015-05-23 09:08:00,N138SY,5223,SKW,KSLC
2015-05-23 09:25:00,N12552,6105,ASQ,KIAH
2015-05-23 09:30:00,N658JB,929,JBU,KRSW
2015-05-23 10:15:00,N79AS?,,ASA,PANC
2015-05-23 11:17:00,N638RW,3503,TCF,KDEN
2015-05-23 12:45:00,N15KA,,BUS,KPIE
2015-05-23 13:45:00,N847AE,3311,ENY,KDFW
2015-05-23 14:00:00,ES-TLF,,BUS,
2015-05-23 14:40:00,N555LV,1028,SWA,KDEN
2015-05-23 15:30:00,N28251,,BUS,KDVT
2015-05-23 17:18:00,N529FE,945,FDX,KSLC
2015-05-23 18:00:00,N951FR,1169,FFT,KCVG
2015-05-23 19:17:00,N103US,2009,AAL,KCLT
2015-05-23 19:25:00,,5073,JIA,KCLT
2015-05-23 21:20:00,N507AY,1998,AAL,KCLT
2015-05-23 23:50:00,N972AE,,PHM,
2015-05-24 00:00:00,,,,KSJC
2015-05-24 00:00:00,,,,KAUS
2015-05-24 00:00:00,,,,KDFW
2015-05-24 00:00:00,,,,KDTW
2015-05-24 00:00:00,,,,KDTW
2015-05-24 00:00:00,,,,KDTW
2015-05-24 00:00:00,,,,KDTW
2015-05-24 00:00:00,,2608,BUS,KXNA
2015-05-24 00:00:00,,,,KGON
2015-05-24 00:00:00,,,,KCVG
2015-05-24 00:00:00,,,,KTPA
2015-05-24 00:00:00,,,,KMSP
2015-05-24 00:00:00,,,,PGUM
2015-05-24 00:00:00,,,,KAGS
2015-05-24 00:04:00,N4380?,680?,UAL,KBDL
2015-05-24 05:00:00,N657JB,14,JBU,KJFK
2015-05-24 06:00:00,N690AE,3448,ENY,KDFW
2015-05-24 07:55:00,N565UW,1943,AAL,KCLT
2015-05-24 08:15:00,N9403W,1565,AAL,KMFE
2015-05-24 08:30:00,N473AA,1234,AAL,KABQ
2015-05-24 08:45:00,N215AG,3461,SKW,KONT
2015-05-24 10:20:00,N866GA,896,AAY,KPIE
2015-05-24 10:23:00,N479AA,410q,AAL,KDFW
2015-05-24 11:00:00,N9405T,1475,AAL,KDFW
2015-05-24 11:15:00,N251HC,29-15-3865,BUS,
2015-05-24 11:25:00,N208WN,982,SWA,KSAT
2015-05-24 12:00:00,N8614M,2866,SWA,KMDW
2015-05-24 12:00:00,N938UW,867,AAL,KCLT
2015-05-24 12:00:00,N143AU,,BUS,PGUM
2015-05-24 12:20:00,N16234,,UAL,KORD
2015-05-24 12:55:00,N638AE,3048,ENY,KOMA
2015-05-24 13:20:00,N412NV,,AAY,KPIE
2015-05-24 13:50:00,N907NN,1114,AAL,KDFW
2015-05-24 14:11:00,N177DN,2,DAL,KJFK
2015-05-24 20:30:00,N639JB,,JBU,KLAS
2015-05-24 22:10:00,N953WN,3222,SWA,KPHL
2015-05-24 22:57:00,N808SY,249,SCX,KJFK
2015-05-24 23:10:00,N277WN,2533,SWA,KMCI
2015-05-24 23:59:00,N402UA,671,UAL,KEWR
2015-05-25 00:00:00,,183,BUS,KTRI
2015-05-25 00:00:00,,,,KPVD
2015-05-25 00:00:00,,,,KDSM
2015-05-25 00:00:00,,,,KDAY
2015-05-25 00:00:00,,,UPS,KCOS
2015-05-25 00:00:00,,,,KORD
2015-05-25 00:00:00,,,,KDSM
2015-05-25 00:00:00,,,,KSJC
2015-05-25 00:00:00,,,,KTPA
2015-05-25 07:19:00,N454AW,3852,AWI,KPHF
2015-05-25 09:14:00,,3472,ENY,KMSN
2015-05-25 12:17:00,,561,UAL,KJAC
2015-05-25 12:35:00,N640A,2490,AAL,KDFW
2015-05-25 13:00:00,N419AS,359,ASA,KSEA
2015-05-25 13:00:00,,,RPA,KMHT
2015-05-25 14:35:00,N978CP,,BUS,KMMK
2015-05-25 15:30:00,,,FLG,KITH
2015-05-25 16:00:00,N51334,,PVT,0Q5
2015-05-25 18:25:00,N964WN,871,SWA,KDAL
2015-05-25 18:35:00,N401AW,3962,AWI,KPHL
2015-05-25 20:52:00,N507AY,1998,AAL,KCLT
2015-05-25 21:30:00,N7742B,4097,SWA,KDAY
2015-05-25 22:02:00,N494AA,1535,AAL,KMCI
2015-05-25 23:00:00,N224WN,3350,SWA,KBUF
2015-05-26 00:00:00,N8877A,3874,DAL,KDSM
2015-05-26 00:00:00,,,,KGNV
2015-05-26 00:00:00,,4017,BUS,KDSM
2015-05-26 00:00:00,,1,JIA,KYIP
2015-05-26 00:00:00,,,,KGNV
2015-05-26 00:00:00,,710,FLG,KRDU
2015-05-26 00:00:00,,950,UPS,
2015-05-26 00:00:00,N1SH,,JBU,KAPC
2015-05-26 00:00:00,,,,KIND
2015-05-26 00:00:00,,,,KJAX
2015-05-26 00:00:00,,,,KJFK
2015-05-26 00:00:00,,,,KLGB
2015-05-26 00:00:00,,,,KSGF
2015-05-26 00:00:00,,,,KSJC
2015-05-26 00:00:00,,,,KHSV
2015-05-26 00:00:00,,,,KDFW
2015-05-26 00:00:00,,,,KCOS
2015-05-26 00:00:00,,,,KBDL
2015-05-26 00:00:00,,,,KCRP
2015-05-26 00:00:00,,,,KDAL
2015-05-26 00:02:00,N172UP,487,UPS,KSDF
2015-05-26 04:30:00,N356UP,942,UPS,KOAK
2015-05-26 08:01:00,N83PB,,BUS,KPVC
2015-05-26 08:45:00,N7548A,1132,AAL,KAUS
2015-05-26 09:00:00,N37456,1120,UAL,KEWR
2015-05-26 09:15:00,,525,FFT,KTPA
2015-05-26 09:40:00,N7548A,1588,AAL,KAUS
2015-05-26 13:30:00,N208WN,1539,SWA,KBNA
2015-05-26 15:52:00,N378AX,277,OAE,KSEA
2015-05-26 16:07:00,,1888,AAL,KTPA
2015-05-26 16:53:00,N336NB,1378,DAL,KATL
2015-05-26 18:30:00,N41PW,,PVT,1O3
2015-05-26 19:12:00,,,FLG,KROC
2015-05-26 19:12:00,N920EV,5024,ASQ,KATL
2015-05-26 20:40:00,N920WN,3027,SWA,KBNA
2015-05-27 00:00:00,,,,KCVG
2015-05-27 00:00:00,,,,KABE
2015-05-27 00:00:00,,,,KDTW
2015-05-27 00:00:00,,,,KLNS
2015-05-27 00:00:00,,,,PAOT
2015-05-27 00:00:00,,,,KFLL
2015-05-27 00:57:00,N7726A,543,SWA,KSEA
2015-05-27 03:30:00,N637SW,2237,SWA,KSAT
2015-05-27 06:55:00,,1612,UAL,KTPA
2015-05-27 08:17:00,N436QX,2350?,QXE,KPDX
2015-05-27 09:00:00,N657MA,,BUS,KSPG
2015-05-27 09:50:00,N360SA,1327,BUS,KMHR
2015-05-27 11:39:00,,,MIL,KSTJ
2015-05-27 12:00:00,N725N,,EJM,KMDW
2015-05-27 12:31:00,,5143,JIA,KCAK
2015-05-27 13:13:00,N822AW,1907,AAL,KCLT
2015-05-27 13:15:00,N271LV,795,SWA,KDSM
2015-05-27 15:35:00,N938DL,1098,DAL,KDFW
2015-05-27 16:02:00,,4725,ASQ,KBTR
2015-05-27 16:45:00,N555VC,,PVT,KPAO
2015-05-27 17:11:00,,3842?,SKW,KSBA
2015-05-27 18:25:00,,3295,ENY,KTOL
2015-05-27 18:45:00,N83RK,,PVT,KPAO
2015-05-27 23:00:00,N637JB,162,JBU,KSMF
2015-05-27 23:48:00,N394SW,2950,SWA,KATL
2015-05-28 00:00:00,,4069,DAL,KORD
2015-05-28 00:00:00,N370SK,3287,BUS,KBOS
2015-05-28 00:00:00,,,,KDAL
2015-05-28 00:00:00,N587B,391,JBU,KTPA
2015-05-28 00:00:00,,,,KDAY
2015-05-28 00:00:00,,,,KPVD
2015-05-28 00:00:00,,,,KAPA
2015-05-28 00:00:00,,4503,ASA,KMEM
2015-05-28 00:00:00,,,,KSCK
2015-05-28 00:00:00,,,,KIAH
2015-05-28 00:00:00,,,,KLAN
2015-05-28 00:00:00,,,,KLAX
2015-05-28 00:00:00,,23,BUS,
2015-05-28 00:00:00,,,,KOAK
2015-05-28 00:00:00,,,,KVNY
2015-05-28 00:00:00,,,,KCRP
2015-05-28 00:00:00,,,,KCRP
2015-05-28 00:00:00,,,,KDEN
2015-05-28 00:00:00,N917NN,1621,AAL,KMSP
2015-05-28 07:18:00,,5097,JIA,KHSV
2015-05-28 07:20:00,N360NW,965,DAL,KMCO
2015-05-28 07:49:00,N306JB,727,JBU,KBWI
2015-05-28 09:16:00,N424WN,,SWA,KOAK
2015-05-28 09:56:00,,,MIL,KHST
2015-05-28 10:00:00,N9623B,,BUS,KRDD
2015-05-28 11:20:00,,,MIL,KSPS
2015-05-28 12:00:00,N763US,,AAL,KJAX
2015-05-28 12:10:00,,1127,DAL,KIND
2015-05-28 13:24:00,N255WN,1875,SWA,KSAT
2015-05-28 13:30:00,N106HQ,4497,RPA,KILM
2015-05-28 15:48:00,N157UW,620,AAL,KCLT
2015-05-28 15:48:00,N880CM,,BUS,KCAK
2015-05-28 16:05:00,N932WN,4478,SWA,KBNA
2015-05-28 16:50:00,N386AZ,253,HGT,KMHR
2015-05-28 17:00:00,,4898,SWA,KMDW
2015-05-28 17:05:00,N765SW,3218,SWA,KMCI
2015-05-28 19:25:00,,556,BUS,KLAN
2015-05-28 19:39:00,N413QX,2047,QXE,KPDX
2015-05-28 19:55:00,N102JK,,BUS,KOQU
2015-05-28 22:39:00,N943WN,,SWA,KSTL
2015-05-29 00:00:00,,,,KIWA
2015-05-29 00:00:00,,,,KDEN
2015-05-29 00:00:00,,,,KMSP
2015-05-29 00:00:00,N782SK,6462,SKW,KSMF
2015-05-29 00:00:00,,,,KLGB
2015-05-29 00:00:00,,,,KMAF
2015-05-29 00:00:00,,,,KMKE
2015-05-29 00:00:00,,,,KJFK
2015-05-29 00:00:00,N377PH,1837,BUS,KSLC
2015-05-29 00:00:00,,,,KMSY
2015-05-29 00:00:00,,165,AAY,PANC
2015-05-29 00:00:00,,,,KTEB
2015-05-29 00:00:00,,,,KTEB
2015-05-29 00:00:00,,,,KDAL
2015-05-29 04:40:00,N974FE,1487,FDX,KMEM
2015-05-29 04:50:00,N679FE,134,FDX,KMEM
2015-05-29 05:10:00,N277UP,542,UPS,KMKE
2015-05-29 05:30:00,N549AS,,ASA,PANC
2015-05-29 06:55:00,N16149,4344,ASQ,KMCI
2015-05-29 07:15:00,N631SW,1981,SWA,KMKE
2015-05-29 09:22:00,,,UAL,KSFO
2015-05-29 11:00:00,,1710,DAL,KDFW
2015-05-29 12:35:00,,,MIL,KPIT
2015-05-29 14:00:00,N510HS,,BUS,KMOT
2015-05-29 14:35:00,N204JQ,5918,TCF,KLGA
2015-05-29 15:44:00,,,MIL,KOKC
2015-05-29 16:00:00,N261WN,1015,SWA,KSJC
2015-05-29 16:40:00,N374CA,,GJS,KSAV
2015-05-29 16:48:00,N763US,2052,AAL,KCLT
2015-05-29 17:25:00,N527SW,1181,SWA,KSAT
2015-05-29 20:30:00,N779BC,,LYM,KDEN
2015-05-29 23:21:00,N367PH,4787,UCA,KBWI
2015-05-29 23:50:00,,,SWA,KOKC
2015-05-30 00:00:00,N914EV,,BUS,KCID
2015-05-30 00:00:00,,611,BUS,KMDT
2015-05-30 00:00:00,,,,KIND
2015-05-30 00:00:00,,,,KMKE
2015-05-30 00:00:00,,,,KDTW
2015-05-30 00:00:00,,,,KDEN
2015-05-30 00:00:00,,,,KHYA
2015-05-30 00:00:00,,677,AMF,KLAS
2015-05-30 00:00:00,,,,KMDW
2015-05-30 00:00:00,,,,KMCO
2015-05-30 00:00:00,,,,KLGA
2015-05-30 00:00:00,,,,KBFI
2015-05-30 00:00:00,N978CC,,AAL,KVRB
2015-05-30 09:30:00,,6539,SKW,KCOS
2015-05-30 13:15:00,,5561,SKW,KFAR
2015-05-30 15:10:00,N69847,1160,UAL,KORD
2015-05-30 18:41:00,N211WN,2249,SWA,KPDX
2015-05-30 21:33:00,N87303,3780,ASH,KOKC
2015-05-31 00:00:00,,1642,RPA,KATL
2015-05-31 00:00:00,,,,KPIT
2015-05-31 00:00:00,,3022,ENY,KORD
2015-05-31 00:00:00,,,,KORD
2015-05-31 00:00:00,,,,KMCO
2015-05-31 00:00:00,,,,KGRR
2015-05-31 00:00:00,,,,KDEN
2015-05-31 00:00:00,,,,KAPA
2015-05-31 00:00:00,,3061,BUS,KDFW
2015-05-31 00:00:00,N2663R,,DAL,KFLL
2015-05-31 00:00:00,,4556,ENY,KPHL
2015-05-31 07:37:00,N11121,3329,LOF,KBTV
2015-05-31 09:15:00,,849,SWA,KATL
2015-05-31 09:20:00,N481AA,1146,AAL,KDFW
2015-05-31 12:00:00,XA-VOY,980,VOI,KMCO
2015-05-31 12:50:00,N8317M,431,SWA,KLGA
2015-05-31 16:14:00,N353SW,638,SWA,KSJC
2015-05-31 16:45:00,N346JB,1192,JBU,KACK
2015-05-31 18:23:00,N220GL,30?,GLA,KMSP
2015-05-31 18:30:00,N7514A,2198,AAL,KMEM
2015-05-31 19:55:00,,2293,AAL,KDFW
2015-05-31 21:47:00,N924EV,5429,ASQ,KATL
2015-06-01 00:00:00,,1272,AAL,KDFW
2015-06-01 00:00:00,,,,KJFK
2015-06-01 00:00:00,,,,KMCI
2015-06-01 00:00:00,,,,KMWH
2015-06-01 00:00:00,,,,KGNV
2015-06-01 00:00:00,,,,KDEN
2015-06-01 00:00:00,,,,KDAL
2015-06-01 00:00:00,,,,KCAE
2015-06-01 00:00:00,,,,KBOI
2015-06-01 00:00:00,,7933,JZA*,KBWI
2015-06-01 00:00:00,,,,KATL
2015-06-01 06:20:00,LXVCI,436,CLX,KJFK
2015-06-01 06:55:00,N1023C,,BUS,KBVO
2015-06-01 07:45:00,,1264,AAL,KDFW
2015-06-01 08:45:00,N33JA,,BUS,KGGW
2015-06-01 09:00:00,N645SW,754,SWA,KPHL
2015-06-01 09:38:00,,1742,DAL,KMSN
2015-06-01 10:00:00,N924DL,1066,DAL,KBNA
2015-06-01 10:44:00,,2474,QXE,KSTS
2015-06-01 11:58:00,N715UW,1959,AAL,KMCI
2015-06-01 13:00:00,N855GA,,BUS,KMGW
2015-06-01 14:15:00,N16217,2105,UAL,KDEN
2015-06-01 15:34:00,N122HQ,4635,RPA,KMDT
2015-06-01 15:35:00,N856RW,3452,TCF,KSTL
2015-06-01 16:14:00,,,AAL,KTPA
2015-06-01 16:23:00,N650RW,3452,TCF,KBNA
2015-06-01 16:45:00,N7740A,2946,SWA,KSMF
2015-06-01 17:05:00,,5413,SKW,KMKE
2015-06-01 17:20:00,N850NN,1402,AAL,KDFW
2015-06-01 17:30:00,,,JZA,KBWI
2015-06-01 18:30:00,,,MIL,KSPS
2015-06-01 19:00:00,N453SW,4764,SKW,KSLC
2015-06-01 21:45:00,N550FE,1226,FDX,KJAX
2015-06-01 23:27:00,N433SW,4826,SKW,KISN
2015-06-02 00:00:00,,,,KAUS
2015-06-02 00:00:00,N1443E,,BUS,KCID
2015-06-02 00:00:00,N1421R,,BUS,KHWD
2015-06-02 00:00:00,,639,AAL,KONT
2015-06-02 00:00:00,N278FJ,,BUS,KGSO
2015-06-02 00:00:00,N5602,,BUS,KGKY
2015-06-02 00:00:00,,,,KMSY
2015-06-02 00:00:00,,,,KMSO
2015-06-02 00:00:00,,,,KTEB
2015-06-02 00:00:00,,,,PHLI
2015-06-02 00:00:00,,,,KDEN
2015-06-02 00:00:00,,,,KMKE
2015-06-02 00:00:00,,,,KBTR
2015-06-02 00:00:00,,,,KFTG
2015-06-02 00:00:00,,,,KDEN
2015-06-02 00:00:00,,,,PGUM
2015-06-02 00:00:00,,,,KFOE
2015-06-02 00:00:00,,,,KDTW
2015-06-02 00:00:00,,,,PAOT
2015-06-02 00:00:00,,,,KDEN
2015-06-02 07:30:00,N681HS,,BUS,KMKC
2015-06-02 08:00:00,N3584X,,BUS,KTYR
2015-06-02 08:08:00,N331QS,331,BUS,KMMU
2015-06-02 08:11:00,,,,KTYR
2015-06-02 08:28:00,N542EA,3612,ENY,KXNA
2015-06-02 08:30:00,,3474,FLG,KLAN
2015-06-02 09:34:00,N454AA,2214,AAL,KABQ
2015-06-02 10:00:00,N255RB,,BUS,KMAF
2015-06-02 10:45:00,N236WN,,SWA,KOKC
2015-06-02 11:06:00,N456ZW,3748,AWI,KPHL
2015-06-02 11:50:00,N487WN,2166,SWA,KMCI
2015-06-02 13:00:00,N206JQ,,TCF,KDCA
2015-06-02 13:10:00,N467AA,382,AAL,KOKC
2015-06-02 14:27:00,N655AE,3125,ENY,KPIA
2015-06-02 14:45:00,N45AX,45,OAE,KTUL
2015-06-02 14:58:00,N197HF,1059,BUS,KADS
2015-06-02 15:15:00,N612FE,,FDX,KMEM
2015-06-02 15:19:00,N409BK,,BUS,KRKD
2015-06-02 17:40:00,N729SW,992,SWA,KLAX
2015-06-02 18:28:00,,1908,AAL,KCLT
2015-06-02 18:30:00,N831AW,674,AAL,KONT
2015-06-02 18:43:00,N204NN,5993,CPZ,KSAT
2015-06-02 22:00:00,N70SU,,GOV,
2015-06-02 23:30:00,N405WN,160,SWA,KELP
2015-06-02 23:45:00,,5111,ASH,KIAD
2015-06-03 00:00:00,,,,KMTN
2015-06-03 00:00:00,,,,KMFE
2015-06-03 00:00:00,,,,KMEM
2015-06-03 00:00:00,,,,KMCI
2015-06-03 00:00:00,,,,KEWR
2015-06-03 00:00:00,,,,KONT
2015-06-03 00:00:00,,4488,SKW,KSLC
2015-06-03 00:00:00,,,,KRIC
2015-06-03 00:00:00,,6570,BUS,KLAX
2015-06-03 00:00:00,,,,KEWR
2015-06-03 00:00:00,,,,KDEN
2015-06-03 00:00:00,,,,KDAL
2015-06-03 00:00:00,,3154,ENY,KORD
2015-06-03 00:00:00,,,,KPIA
2015-06-03 00:00:00,N525SD,,BUS,KMHT
2015-06-03 00:05:00,N602NK,676,NKS,KATL
2015-06-03 01:30:00,,,MIL,KMDT
2015-06-03 04:15:00,N965FD,1441,FDX,KMEM
2015-06-03 07:18:00,,4236,RPA,KORD
2015-06-03 07:30:00,N539UW,561,AAL,KMCO
2015-06-03 08:00:00,N87319,8789,ASH,KIAH
2015-06-03 09:00:00,N50317,,BUS,KEVB
2015-06-03 10:30:00,C6570,,USCG,
2015-06-03 12:00:00,N805MD,4461,RPA,KDCA
2015-06-03 12:00:00,N964AN,,AAL,KDCA
2015-06-03 12:00:00,N499AA,2238,AAL,KCLE
2015-06-03 14:39:00,N12218,1712,UAL,KEWR
2015-06-03 15:00:00,N999DN,723,DAL,KATL
2015-06-03 16:45:00,N8313F,698,SWA,KCMH
2015-06-03 17:34:00,N902BC,3043,ENY,KDFW
2015-06-03 20:05:00,,,,KDFW
2015-06-03 21:00:00,N406UA,692,UAL,KLGA
2015-06-03 21:53:00,N331AG,103,SIL,KJAX
2015-06-03 23:30:00,N482AA,2418,AAL,KJAX
2015-06-04 00:00:00,,,,KOKC
2015-06-04 00:00:00,,,,KOKC
2015-06-04 00:00:00,,5242,JIA,KPHL
2015-06-04 00:00:00,N2974D,,BUS,KLVK
2015-06-04 00:00:00,,5034,JIA,KDCA
2015-06-04 00:00:00,N213WQ,4928,RPA,KDEN
2015-06-04 00:00:00,N334JB,918,JBU,KBOS
2015-06-04 00:00:00,,,,KMFE
2015-06-04 00:00:00,,,,KSLC
2015-06-04 00:00:00,,150,DAL,KDCA
2015-06-04 00:00:00,,,,KMFE
2015-06-04 00:00:00,,,,KBTR
2015-06-04 00:00:00,,,,KGNV
2015-06-04 00:00:00,,,,KGEG
2015-06-04 00:00:00,,,,KGEG
2015-06-04 00:00:00,,,,KDCA
2015-06-04 00:00:00,,2711,TCF,KDCA
2015-06-04 00:00:00,,,,KTPA
2015-06-04 00:00:00,,,,KATL
2015-06-04 00:00:00,,,,KALB
2015-06-04 00:00:00,N37557,,PVT,KPAO
2015-06-04 00:00:00,N905FD,,BUS,
2015-06-04 00:00:00,,,,KMDW
2015-06-04 00:00:00,,,,KTWF
2015-06-04 07:25:00,N488HA,332,HAL,PHTO
2015-06-04 07:50:00,N8323C,3048,SWA,KDEN
2015-06-04 08:30:00,N675PA,3278,PEN,PADU
2015-06-04 09:47:00,N2001,,USCG,KECG
2015-06-04 12:30:00,N986AV,,BUS,KBVI
2015-06-04 13:15:00,N7720F,1968,SWA,KDCA
2015-06-04 15:10:00,,5427,SKW,KRDD
2015-06-04 16:47:00,N738VA,,BUS,KPAO
2015-06-04 20:10:00,N74304,,PVT,KSPH
2015-06-04 20:33:00,N917AN,268,AAL,KDFW
2015-06-05 00:00:00,,295,SWA,KDCA
2015-06-05 00:00:00,,5369,JIA,KTYS
2015-06-05 00:00:00,,,,KCVG
2015-06-05 00:00:00,,,,KCPR
2015-06-05 00:00:00,,,,KBTR
2015-06-05 00:00:00,,,,KAGS
2015-06-05 00:00:00,,,,KACY
2015-06-05 00:00:00,,,,KMSY
2015-06-05 00:00:00,,3977,ASH,KIAH
2015-06-05 00:00:00,,2240,SWA,KDCA
2015-06-05 00:00:00,,4463,RPA,KDCA
2015-06-05 00:00:00,,2144,AAL,KDCA
2015-06-05 00:00:00,,,,KDTW
2015-06-05 00:00:00,,,,KDTW
2015-06-05 00:00:00,,1267,AAL,KDCA
2015-06-05 00:00:00,,,,KJAX
2015-06-05 00:00:00,,,,KLSE
2015-06-05 00:00:00,,,,KONT
2015-06-05 00:00:00,,,,KSLC
2015-06-05 00:00:00,,,,KTZR
2015-06-05 00:00:00,,,,PABE
2015-06-05 00:00:00,,3934,AWI,KDCA
2015-06-05 00:00:00,,,,KIAH
2015-06-05 05:45:00,N215WE,215,TSU,KELP
2015-06-05 07:00:00,N27734,187,UAL,PGUM
2015-06-05 07:00:00,N364CM,574,ATN,KBNA
2015-06-05 07:30:00,N278WN,1976,SWA,KAUS
2015-06-05 07:43:00,,3739,ASH,KIAH
2015-06-05 07:45:00,N332NB,2291,DAL,KGRB
2015-06-05 07:48:00,,252,UAL,KIAH
2015-06-05 08:28:00,,2773,UPS,KIAH
2015-06-05 09:42:00,N893GA,682,AAY,KGRR
2015-06-05 12:15:00,,,MIL,KCLL
2015-06-05 12:30:00,N485WN,2455,SWA,KOAK
2015-06-05 17:11:00,,6524,SKW,KGRR
2015-06-05 17:45:00,,574,FDX,KIND
2015-06-05 18:55:00,N812MD,4611,RPA,KIND
2015-06-05 19:30:00,N107SY,4996,SKW,KCLT
2015-06-06 00:00:00,,,,KPHL
2015-06-06 00:00:00,N4189T,,BUS,KWHP
2015-06-06 00:00:00,,2575,DAL,KCHS
2015-06-06 00:00:00,,,,KALB
2015-06-06 00:00:00,,,,KATL
2015-06-06 00:00:00,,,,KJAX
2015-06-06 00:00:00,,,,KBJC
2015-06-06 00:00:00,,,,KDAY
2015-06-06 00:00:00,,,,KLGA
2015-06-06 00:00:00,,,,KLGB
2015-06-06 00:00:00,,,,KMCI
2015-06-06 00:00:00,,,,KONT
2015-06-06 00:00:00,,,,KSEA
2015-06-06 00:00:00,,,,KSMF
2015-06-06 00:00:00,,,,KORD
2015-06-06 00:15:00,N66814,1088,UAL,KDEN
2015-06-06 07:00:00,N14143,5683,ASQ,KEWR
2015-06-06 07:44:00,,1215,DAL,KILM
2015-06-06 08:53:00,N758K,5198,SKW,KIAH
2015-06-06 12:00:00,N37471,1599,UAL,KIAH
2015-06-06 12:55:00,N107HQ,4569,RPA,KPHL
